Year,Month,Day,Period,Load
2020,9,11,9,968.1
2020,9,11,10,992.6
2020,9,11,11,1023.4
2020,9,11,12,1073.8
2020,9,11,13,1108.1
2020,9,11,14,1085
2020,9,11,15,1068.9
2020,9,11,16,1030.4
2020,9,11,17,980.7
2020,9,11,18,953.4
2020,9,11,19,990.5
2020,9,11,20,942.2
2020,9,11,21,855.4
2020,9,11,22,781.9
2020,9,11,23,733.6
2020,9,11,24,698.6
2020,9,12,1,681.1
2020,9,12,2,660.8
2020,9,12,3,660.8
2020,9,12,4,672.7
2020,9,12,5,678.3
2020,9,12,6,688.1
2020,9,12,7,740.6
2020,9,12,8,803.6
2020,9,12,9,866.6
2020,9,12,10,916.3
2020,9,12,11,940.1
2020,9,12,12,997.5
2020,9,12,13,1012.9
2020,9,12,14,1006.6
2020,9,12,15,1005.2
2020,9,12,16,978.6
2020,9,12,17,953.4
2020,9,12,18,940.1
2020,9,12,19,959
2020,9,12,20,926.8
2020,9,12,21,845.6
2020,9,12,22,777
2020,9,12,23,724.5
2020,9,12,24,690.9
2020,9,13,1,677.6
2020,9,13,2,653.1
2020,9,13,3,653.1
2020,9,13,4,625.8
2020,9,13,5,654.5
2020,9,13,6,652.4
2020,9,13,7,688.8
2020,9,13,8,744.1
2020,9,13,9,796.6
2020,9,13,10,844.2
2020,9,13,11,898.1
2020,9,13,12,935.9
2020,9,13,13,973
2020,9,13,14,1003.1
2020,9,13,15,1012.9
2020,9,13,16,964.6
2020,9,13,17,951.3
2020,9,13,18,990.5
2020,9,13,19,1025.5
2020,9,13,20,973
2020,9,13,21,863.8
2020,9,13,22,772.8
2020,9,13,23,714.7
2020,9,13,24,681.8
2020,9,14,1,665
2020,9,14,2,656.6
2020,9,14,3,660.8
2020,9,14,4,697.9
2020,9,14,5,764.4
2020,9,14,6,821.8
2020,9,14,7,875
2020,9,14,8,943.6
2020,9,14,9,1010.1
2020,9,14,10,1057.7
2020,9,14,11,1110.9
2020,9,14,12,1167.6
2020,9,14,13,1205.4
2020,9,14,14,1237.6
2020,9,14,15,1213.8
2020,9,14,16,1171.1
2020,9,14,17,1124.9
2020,9,14,18,1120
2020,9,14,19,1118.6
2020,9,14,20,1038.1
2020,9,14,21,917
2020,9,14,22,812.7
2020,9,14,23,744.8
2020,9,14,24,719.6
2020,9,15,1,697.2
2020,9,15,2,692.3
2020,9,15,3,697.2
2020,9,15,4,727.3
2020,9,15,5,815.5
2020,9,15,6,851.2
2020,9,15,7,919.1
2020,9,15,8,987
2020,9,15,9,1030.4
2020,9,15,10,1131.2
2020,9,15,11,1135.4
2020,9,15,12,1167.6
2020,9,15,13,1198.4
2020,9,15,14,1213.8
2020,9,15,15,1185.1
2020,9,15,16,1134
2020,9,15,17,1088.5
2020,9,15,18,1114.4
2020,9,15,19,1129.1
2020,9,15,20,1038.8
2020,9,15,21,911.4
2020,9,15,22,810.6
2020,9,15,23,738.5
2020,9,15,24,712.6
2020,9,16,1,690.9
2020,9,16,2,684.6
2020,9,16,3,692.3
2020,9,16,4,729.4
2020,9,16,5,818.3
2020,9,16,6,863.8
2020,9,16,7,916.3
2020,9,16,8,984.2
2020,9,16,9,1038.8
2020,9,16,10,1071
2020,9,16,11,1101.8
2020,9,16,12,1139.6
2020,9,16,13,1164.8
2020,9,16,14,1138.2
2020,9,16,15,1129.1
2020,9,16,16,1064
2020,9,16,17,992.6
2020,9,16,18,1033.2
2020,9,16,19,1023.4
2020,9,16,20,961.8
2020,9,16,21,841.4
2020,9,16,22,756.7
2020,9,16,23,703.5
2020,9,16,24,681.1
2020,9,17,1,660.8
2020,9,17,2,655.9
2020,9,17,3,662.9
2020,9,17,4,689.5
2020,9,17,5,757.4
2020,9,17,6,794.5
2020,9,17,7,839.3
2020,9,17,8,893.9
2020,9,17,9,938
2020,9,17,10,990.5
2020,9,17,11,1026.9
2020,9,17,12,1073.8
2020,9,17,13,1103.2
2020,9,17,14,1120
2020,9,17,15,1110.9
2020,9,17,16,1081.5
2020,9,17,17,1023.4
2020,9,17,18,1051.4
2020,9,17,19,1064.7
2020,9,17,20,989.1
2020,9,17,21,872.9
2020,9,17,22,782.6
2020,9,17,23,733.6
2020,9,17,24,698.6
2020,9,18,1,680.4
2020,9,18,2,674.8
2020,9,18,3,677.6
2020,9,18,4,709.8
2020,9,18,5,780.5
2020,9,18,6,828.1
2020,9,18,7,890.4
2020,9,18,8,924
2020,9,18,9,1013.6
2020,9,18,10,1038.1
2020,9,18,11,1083.6
2020,9,18,12,1094.1
2020,9,18,13,1145.9
2020,9,18,14,1114.4
2020,9,18,15,1103.2
2020,9,18,16,1059.8
2020,9,18,17,1012.9
2020,9,18,18,1004.5
2020,9,18,19,994
2020,9,18,20,938.7
2020,9,18,21,861.7
2020,9,18,22,775.6
2020,9,18,23,721
2020,9,18,24,688.1
2020,9,19,1,677.6
2020,9,19,2,658
2020,9,19,3,655.9
2020,9,19,4,654.5
2020,9,19,5,681.1
2020,9,19,6,680.4
2020,9,19,7,725.9
2020,9,19,8,784.7
2020,9,19,9,837.9
2020,9,19,10,872.9
2020,9,19,11,909.3
2020,9,19,12,938
2020,9,19,13,966
2020,9,19,14,966
2020,9,19,15,976.5
2020,9,19,16,958.3
2020,9,19,17,924.7
2020,9,19,18,900.2
2020,9,19,19,930.3
2020,9,19,20,879.9
2020,9,19,21,592.9
2020,9,19,22,749.7
2020,9,19,23,697.9
2020,9,19,24,669.2
2020,9,20,1,651
2020,9,20,2,634.2
2020,9,20,3,631.4
2020,9,20,4,623.7
2020,9,20,5,639.1
2020,9,20,6,636.3
2020,9,20,7,660.8
2020,9,20,8,697.2
2020,9,20,9,746.2
2020,9,20,10,770.7
2020,9,20,11,805
2020,9,20,12,816.9
2020,9,20,13,855.4
2020,9,20,14,862.4
2020,9,20,15,859.6
2020,9,20,16,875
2020,9,20,17,866.6
2020,9,20,18,877.1
2020,9,20,19,931
2020,9,20,20,881.3
2020,9,20,21,783.3
2020,9,20,22,718.2
2020,9,20,23,688.8
2020,9,20,24,651
2020,9,21,1,633.5
2020,9,21,2,641.2
2020,9,21,3,639.1
2020,9,21,4,659.4
2020,9,21,5,741.3
2020,9,21,6,758.8
2020,9,21,7,799.4
2020,9,21,8,838.6
2020,9,21,9,877.1
2020,9,21,10,906.5
2020,9,21,11,934.5
2020,9,21,12,953.4
2020,9,21,13,996.1
2020,9,21,14,1008.7
2020,9,21,15,996.1
2020,9,21,16,976.5
2020,9,21,17,926.8
2020,9,21,18,966
2020,9,21,19,983.5
2020,9,21,20,907.2
2020,9,21,21,798
2020,9,21,22,725.2
2020,9,21,23,670.6
2020,9,21,24,655.2
2020,9,22,1,644
2020,9,22,2,630.7
2020,9,22,3,639.8
2020,9,22,4,669.2
2020,9,22,5,720.3
2020,9,22,6,763
2020,9,22,7,788.2
2020,9,22,8,848.4
2020,9,22,9,883.4
2020,9,22,10,906.5
2020,9,22,11,949.2
2020,9,22,12,1005.2
2020,9,22,13,1029.7
2020,9,22,14,1067.5
2020,9,22,15,1054.9
2020,9,22,16,1046.5
2020,9,22,17,1005.2
2020,9,22,18,1038.1
2020,9,22,19,1030.4
2020,9,22,20,954.8
2020,9,22,21,837.9
2020,9,22,22,756
2020,9,22,23,707.7
2020,9,22,24,679
2020,9,23,1,667.8
2020,9,23,2,662.9
2020,9,23,3,667.1
2020,9,23,4,696.5
2020,9,23,5,767.2
2020,9,23,6,791.7
2020,9,23,7,859.6
2020,9,23,8,905.1
2020,9,23,9,973.7
2020,9,23,10,1022
2020,9,23,11,1048.6
2020,9,23,12,1086.4
2020,9,23,13,1101.8
2020,9,23,14,1118.6
2020,9,23,15,1082.2
2020,9,23,16,1043
2020,9,23,17,1011.5
2020,9,23,18,1043.7
2020,9,23,19,1043
2020,9,23,20,985.6
2020,9,23,21,870.8
2020,9,23,22,778.4
2020,9,23,23,724.5
2020,9,23,24,700
2020,9,24,1,680.4
2020,9,24,2,676.2
2020,9,24,3,683.9
2020,9,24,4,707.7
2020,9,24,5,787.5
2020,9,24,6,823.2
2020,9,24,7,854.7
2020,9,24,8,903
2020,9,24,9,938
2020,9,24,10,947.1
2020,9,24,11,975.1
2020,9,24,12,994.7
2020,9,24,13,1015
2020,9,24,14,1021.3
2020,9,24,15,1021.3
2020,9,24,16,985.6
2020,9,24,17,951.3
2020,9,24,18,1023.4
2020,9,24,19,1004.5
2020,9,24,20,954.8
2020,9,24,21,844.2
2020,9,24,22,766.5
2020,9,24,23,702.1
2020,9,24,24,684.6
2020,9,25,1,651.7
2020,9,25,2,655.9
2020,9,25,3,655.9
2020,9,25,4,687.4
2020,9,25,5,760.9
2020,9,25,6,794.5
2020,9,25,7,839.3
2020,9,25,8,888.3
2020,9,25,9,964.6
2020,9,25,10,978.6
2020,9,25,11,1023.4
2020,9,25,12,1022
2020,9,25,13,1080.1
2020,9,25,14,1085
2020,9,25,15,1083.6
2020,9,25,16,1026.9
2020,9,25,17,944.3
2020,9,25,18,1008.7
2020,9,25,19,999.6
2020,9,25,20,945.7
2020,9,25,21,849.8
2020,9,25,22,796.6
2020,9,25,23,729.4
2020,9,25,24,690.9
2020,9,26,1,670.6
2020,9,26,2,658.7
2020,9,26,3,667.1
2020,9,26,4,658.7
2020,9,26,5,681.8
2020,9,26,6,688.8
2020,9,26,7,718.9
2020,9,26,8,760.2
2020,9,26,9,805
2020,9,26,10,816.2
2020,9,26,11,849.8
2020,9,26,12,850.5
2020,9,26,13,883.4
2020,9,26,14,887.6
2020,9,26,15,875
2020,9,26,16,883.4
2020,9,26,17,866.6
2020,9,26,18,889.7
2020,9,26,19,879.9
2020,9,26,20,843.5
2020,9,26,21,786.1
2020,9,26,22,738.5
2020,9,26,23,686
2020,9,26,24,664.3
2020,9,27,1,639.8
2020,9,27,2,635.6
2020,9,27,3,626.5
2020,9,27,4,625.8
2020,9,27,5,625.8
2020,9,27,6,638.4
2020,9,27,7,654.5
2020,9,27,8,683.2
2020,9,27,9,707.7
2020,9,27,10,721.7
2020,9,27,11,737.8
2020,9,27,12,748.3
2020,9,27,13,753.2
2020,9,27,14,767.2
2020,9,27,15,753.2
2020,9,27,16,749.7
2020,9,27,17,758.8
2020,9,27,18,809.2
2020,9,27,19,826.7
2020,9,27,20,793.8
2020,9,27,21,745.5
2020,9,27,22,681.8
2020,9,27,23,641.2
2020,9,27,24,617.4
2020,9,28,1,617.4
2020,9,28,2,613.2
2020,9,28,3,627.2
2020,9,28,4,650.3
2020,9,28,5,724.5
2020,9,28,6,742
2020,9,28,7,797.3
2020,9,28,8,818.3
2020,9,28,9,871.5
2020,9,28,10,898.8
2020,9,28,11,919.1
2020,9,28,12,947.1
2020,9,28,13,982.1
2020,9,28,14,1001
2020,9,28,15,992.6
2020,9,28,16,970.9
2020,9,28,17,924.7
2020,9,28,18,1003.1
2020,9,28,19,997.5
2020,9,28,20,924.7
2020,9,28,21,826.7
2020,9,28,22,739.2
2020,9,28,23,686
2020,9,28,24,667.8
2020,9,29,1,650.3
2020,9,29,2,646.1
2020,9,29,3,646.1
2020,9,29,4,677.6
2020,9,29,5,740.6
2020,9,29,6,773.5
2020,9,29,7,819.7
2020,9,29,8,879.2
2020,9,29,9,900.2
2020,9,29,10,964.6
2020,9,29,11,1016.4
2020,9,29,12,1064.7
2020,9,29,13,1109.5
2020,9,29,14,1122.1
2020,9,29,15,1118.6
2020,9,29,16,1083.6
2020,9,29,17,1038.1
2020,9,29,18,1075.2
2020,9,29,19,1059.8
2020,9,29,20,980.7
2020,9,29,21,861.7
2020,9,29,22,770.7
2020,9,29,23,714
2020,9,29,24,683.9
2020,9,30,1,665.7
2020,9,30,2,651
2020,9,30,3,662.9
2020,9,30,4,690.9
2020,9,30,5,760.2
2020,9,30,6,798
2020,9,30,7,843.5
2020,9,30,8,898.8
2020,9,30,9,959
2020,9,30,10,1022
2020,9,30,11,1051.4
2020,9,30,12,1106.7
2020,9,30,13,1150.1
2020,9,30,14,1145.9
2020,9,30,15,1110.9
2020,9,30,16,1078.7
2020,9,30,17,1043
2020,9,30,18,1081.5
2020,9,30,19,1053.5
2020,9,30,20,964.6
2020,9,30,21,852.6
2020,9,30,22,772.1
2020,9,30,23,707.7
2020,9,30,24,686
2020,10,1,1,641.9
2020,10,1,2,632.8
2020,10,1,3,642.6
2020,10,1,4,666.4
2020,10,1,5,742.7
2020,10,1,6,763.7
2020,10,1,7,819
2020,10,1,8,862.4
2020,10,1,9,915.6
2020,10,1,10,952.7
2020,10,1,11,987.7
2020,10,1,12,1008.7
2020,10,1,13,1044.4
2020,10,1,14,1057.7
2020,10,1,15,1057.7
2020,10,1,16,1033.2
2020,10,1,17,973
2020,10,1,18,1035.3
2020,10,1,19,1001.7
2020,10,1,20,929.6
2020,10,1,21,823.9
2020,10,1,22,726.6
2020,10,1,23,681.1
2020,10,1,24,655.9
2020,10,2,1,634.2
2020,10,2,2,626.5
2020,10,2,3,632.8
2020,10,2,4,654.5
2020,10,2,5,725.2
2020,10,2,6,749
2020,10,2,7,792.4
2020,10,2,8,837.2
2020,10,2,9,887.6
2020,10,2,10,917.7
2020,10,2,11,964.6
2020,10,2,12,1005.2
2020,10,2,13,1047.2
2020,10,2,14,1066.8
2020,10,2,15,1065.4
2020,10,2,16,1015
2020,10,2,17,949.2
2020,10,2,18,980.7
2020,10,2,19,936.6
2020,10,2,20,874.3
2020,10,2,21,793.1
2020,10,2,22,721.7
2020,10,2,23,669.9
2020,10,2,24,644.7
2020,10,3,1,632.1
2020,10,3,2,619.5
2020,10,3,3,619.5
2020,10,3,4,625.1
2020,10,3,5,643.3
2020,10,3,6,641.2
2020,10,3,7,687.4
2020,10,3,8,722.4
2020,10,3,9,774.2
2020,10,3,10,800.8
2020,10,3,11,835.1
2020,10,3,12,868
2020,10,3,13,896.7
2020,10,3,14,924
2020,10,3,15,929.6
2020,10,3,16,907.9
2020,10,3,17,875.7
2020,10,3,18,906.5
2020,10,3,19,883.4
2020,10,3,20,828.1
2020,10,3,21,761.6
2020,10,3,22,702.1
2020,10,3,23,660.8
2020,10,3,24,631.4
2020,10,4,1,611.8
2020,10,4,2,603.4
2020,10,4,3,596.4
2020,10,4,4,598.5
2020,10,4,5,607.6
2020,10,4,6,606.2
2020,10,4,7,624.4
2020,10,4,8,657.3
2020,10,4,9,704.9
2020,10,4,10,744.1
2020,10,4,11,793.1
2020,10,4,12,834.4
2020,10,4,13,883.4
2020,10,4,14,904.4
2020,10,4,15,911.4
2020,10,4,16,891.1
2020,10,4,17,872.2
2020,10,4,18,936.6
2020,10,4,19,910
2020,10,4,20,847.7
2020,10,4,21,758.1
2020,10,4,22,690.9
2020,10,4,23,641.9
2020,10,4,24,620.9
2020,10,5,1,611.1
2020,10,5,2,608.3
2020,10,5,3,607.6
2020,10,5,4,630.7
2020,10,5,5,690.9
2020,10,5,6,723.8
2020,10,5,7,765.8
2020,10,5,8,812
2020,10,5,9,877.8
2020,10,5,10,947.8
2020,10,5,11,990.5
2020,10,5,12,1052.1
2020,10,5,13,1089.2
2020,10,5,14,1110.9
2020,10,5,15,1103.9
2020,10,5,16,1062.6
2020,10,5,17,1012.9
2020,10,5,18,1061.2
2020,10,5,19,1021.3
2020,10,5,20,940.1
2020,10,5,21,816.9
2020,10,5,22,730.1
2020,10,5,23,674.1
2020,10,5,24,644.7
2020,10,6,1,628.6
2020,10,6,2,622.3
2020,10,6,3,625.1
2020,10,6,4,659.4
2020,10,6,5,730.8
2020,10,6,6,763
2020,10,6,7,802.2
2020,10,6,8,864.5
2020,10,6,9,933.1
2020,10,6,10,995.4
2020,10,6,11,1039.5
2020,10,6,12,1108.1
2020,10,6,13,1136.8
2020,10,6,14,1157.8
2020,10,6,15,1169.7
2020,10,6,16,1128.4
2020,10,6,17,1069.6
2020,10,6,18,1129.8
2020,10,6,19,1087.8
2020,10,6,20,985.6
2020,10,6,21,845.6
2020,10,6,22,756
2020,10,6,23,688.1
2020,10,6,24,667.1
2020,10,7,1,652.4
2020,10,7,2,639.8
2020,10,7,3,641.9
2020,10,7,4,677.6
2020,10,7,5,756
2020,10,7,6,787.5
2020,10,7,7,840.7
2020,10,7,8,911.4
2020,10,7,9,970.9
2020,10,7,10,1041.6
2020,10,7,11,1094.8
2020,10,7,12,1155
2020,10,7,13,1193.5
2020,10,7,14,1204
2020,10,7,15,1199.8
2020,10,7,16,1105.3
2020,10,7,17,1061.2
2020,10,7,18,1092
2020,10,7,19,1099.7
2020,10,7,20,969.5
2020,10,7,21,887.6
2020,10,7,22,761.6
2020,10,7,23,718.9
2020,10,7,24,693.7
2020,10,8,1,668.5
2020,10,8,2,660.1
2020,10,8,3,672
2020,10,8,4,697.9
2020,10,8,5,775.6
2020,10,8,6,817.6
2020,10,8,7,877.8
2020,10,8,8,936.6
2020,10,8,9,1000.3
2020,10,8,10,1033.9
2020,10,8,11,1087.8
2020,10,8,12,1117.9
2020,10,8,13,1143.8
2020,10,8,14,1163.4
2020,10,8,15,1117.9
2020,10,8,16,1077.3
2020,10,8,17,1022.7
2020,10,8,18,1101.1
2020,10,8,19,1052.1
2020,10,8,20,972.3
2020,10,8,21,871.5
2020,10,8,22,764.4
2020,10,8,23,707.7
2020,10,8,24,674.8
2020,10,9,1,659.4
2020,10,9,2,660.1
2020,10,9,3,656.6
2020,10,9,4,690.2
2020,10,9,5,761.6
2020,10,9,6,798
2020,10,9,7,845.6
2020,10,9,8,902.3
2020,10,9,9,954.1
2020,10,9,10,996.8
2020,10,9,11,1019.2
2020,10,9,12,1053.5
2020,10,9,13,1074.5
2020,10,9,14,1081.5
2020,10,9,15,1068.2
2020,10,9,16,1001.7
2020,10,9,17,991.2
2020,10,9,18,990.5
2020,10,9,19,967.4
2020,10,9,20,900.9
2020,10,9,21,830.2
2020,10,9,22,755.3
2020,10,9,23,710.5
2020,10,9,24,674.1
2020,10,10,1,653.8
2020,10,10,2,643.3
2020,10,10,3,638.4
2020,10,10,4,646.8
2020,10,10,5,666.4
2020,10,10,6,674.1
2020,10,10,7,703.5
2020,10,10,8,752.5
2020,10,10,9,782.6
2020,10,10,10,823.9
2020,10,10,11,836.5
2020,10,10,12,861.7
2020,10,10,13,897.4
2020,10,10,14,913.5
2020,10,10,15,887.6
2020,10,10,16,851.2
2020,10,10,17,833
2020,10,10,18,851.9
2020,10,10,19,835.1
2020,10,10,20,802.9
2020,10,10,21,750.4
2020,10,10,22,694.4
2020,10,10,23,658.7
2020,10,10,24,639.1
2020,10,11,1,625.8
2020,10,11,2,615.3
2020,10,11,3,612.5
2020,10,11,4,614.6
2020,10,11,5,624.4
2020,10,11,6,615.3
2020,10,11,7,639.1
2020,10,11,8,661.5
2020,10,11,9,701.4
2020,10,11,10,727.3
2020,10,11,11,756
2020,10,11,12,782.6
2020,10,11,13,795.2
2020,10,11,14,809.9
2020,10,11,15,823.2
2020,10,11,16,810.6
2020,10,11,17,816.9
2020,10,11,18,858.2
2020,10,11,19,855.4
2020,10,11,20,819
2020,10,11,21,749.7
2020,10,11,22,680.4
2020,10,11,23,655.2
2020,10,11,24,630.7
2020,10,12,1,620.9
2020,10,12,2,613.2
2020,10,12,3,621.6
2020,10,12,4,644
2020,10,12,5,688.1
2020,10,12,6,725.9
2020,10,12,7,777
2020,10,12,8,810.6
2020,10,12,9,835.1
2020,10,12,10,854
2020,10,12,11,847
2020,10,12,12,860.3
2020,10,12,13,866.6
2020,10,12,14,854
2020,10,12,15,844.9
2020,10,12,16,828.1
2020,10,12,17,825.3
2020,10,12,18,894.6
2020,10,12,19,877.8
2020,10,12,20,816.2
2020,10,12,21,733.6
2020,10,12,22,675.5
2020,10,12,23,635.6
2020,10,12,24,614.6
2020,10,13,1,599.2
2020,10,13,2,597.1
2020,10,13,3,601.3
2020,10,13,4,630.7
2020,10,13,5,695.8
2020,10,13,6,723.8
2020,10,13,7,757.4
2020,10,13,8,783.3
2020,10,13,9,807.1
2020,10,13,10,833
2020,10,13,11,849.1
2020,10,13,12,877.8
2020,10,13,13,884.1
2020,10,13,14,883.4
2020,10,13,15,877.8
2020,10,13,16,843.5
2020,10,13,17,849.1
2020,10,13,18,904.4
2020,10,13,19,884.1
2020,10,13,20,826.7
2020,10,13,21,744.1
2020,10,13,22,672.7
2020,10,13,23,631.4
2020,10,13,24,613.9
2020,10,14,1,604.8
2020,10,14,2,599.2
2020,10,14,3,606.2
2020,10,14,4,633.5
2020,10,14,5,707.7
2020,10,14,6,732.2
2020,10,14,7,758.1
2020,10,14,8,786.1
2020,10,14,9,821.1
2020,10,14,10,845.6
2020,10,14,11,871.5
2020,10,14,12,886.2
2020,10,14,13,881.3
2020,10,14,14,900.9
2020,10,14,15,900.9
2020,10,14,16,868
2020,10,14,17,863.8
2020,10,14,18,920.5
2020,10,14,19,899.5
2020,10,14,20,839.3
2020,10,14,21,746.9
2020,10,14,22,676.9
2020,10,14,23,639.8
2020,10,14,24,622.3
2020,10,15,1,604.8
2020,10,15,2,602
2020,10,15,3,603.4
2020,10,15,4,631.4
2020,10,15,5,703.5
2020,10,15,6,740.6
2020,10,15,7,758.1
2020,10,15,8,791
2020,10,15,9,819.7
2020,10,15,10,843.5
2020,10,15,11,866.6
2020,10,15,12,879.9
2020,10,15,13,898.8
2020,10,15,14,893.2
2020,10,15,15,864.5
2020,10,15,16,844.9
2020,10,15,17,842.8
2020,10,15,18,921.2
2020,10,15,19,882
2020,10,15,20,826.7
2020,10,15,21,742
2020,10,15,22,663.6
2020,10,15,23,634.9
2020,10,15,24,613.9
2020,10,16,1,609
2020,10,16,2,754.6
2020,10,16,3,819.7
2020,10,16,4,795.9
2020,10,16,5,697.9
2020,10,16,6,707.7
2020,10,16,7,743.4
2020,10,16,8,774.9
2020,10,16,9,817.6
2020,10,16,10,837.2
2020,10,16,11,854
2020,10,16,12,889
2020,10,16,13,910
2020,10,16,14,926.1
2020,10,16,15,907.9
2020,10,16,16,884.1
2020,10,16,17,863.8
2020,10,16,18,902.3
2020,10,16,19,871.5
2020,10,16,20,821.8
2020,10,16,21,755.3
2020,10,16,22,690.2
2020,10,16,23,654.5
2020,10,16,24,631.4
2020,10,17,1,614.6
2020,10,17,2,606.2
2020,10,17,3,604.8
2020,10,17,4,616.7
2020,10,17,5,638.4
2020,10,17,6,666.4
2020,10,17,7,685.3
2020,10,17,8,725.2
2020,10,17,9,751.8
2020,10,17,10,760.9
2020,10,17,11,758.1
2020,10,17,12,757.4
2020,10,17,13,758.8
2020,10,17,14,751.8
2020,10,17,15,745.5
2020,10,17,16,742
2020,10,17,17,752.5
2020,10,17,18,805
2020,10,17,19,785.4
2020,10,17,20,750.4
2020,10,17,21,709.1
2020,10,17,22,665.7
2020,10,17,23,633.5
2020,10,17,24,612.5
2020,10,18,1,593.6
2020,10,18,2,590.8
2020,10,18,3,589.4
2020,10,18,4,593.6
2020,10,18,5,606.2
2020,10,18,6,609
2020,10,18,7,627.2
2020,10,18,8,639.1
2020,10,18,9,665.7
2020,10,18,10,688.8
2020,10,18,11,721.7
2020,10,18,12,721.7
2020,10,18,13,722.4
2020,10,18,14,723.8
2020,10,18,15,721
2020,10,18,16,718.2
2020,10,18,17,732.9
2020,10,18,18,793.8
2020,10,18,19,777.7
2020,10,18,20,746.2
2020,10,18,21,688.8
2020,10,18,22,632.1
2020,10,18,23,600.6
2020,10,18,24,591.5
2020,10,19,1,576.1
2020,10,19,2,576.1
2020,10,19,3,581
2020,10,19,4,606.9
2020,10,19,5,685.3
2020,10,19,6,715.4
2020,10,19,7,728.7
2020,10,19,8,756
2020,10,19,9,788.2
2020,10,19,10,803.6
2020,10,19,11,821.8
2020,10,19,12,821.1
2020,10,19,13,826
2020,10,19,14,834.4
2020,10,19,15,821.8
2020,10,19,16,793.1
2020,10,19,17,807.1
2020,10,19,18,878.5
2020,10,19,19,862.4
2020,10,19,20,805.7
2020,10,19,21,714
2020,10,19,22,651.7
2020,10,19,23,624.4
2020,10,19,24,609
2020,10,20,1,598.5
2020,10,20,2,592.2
2020,10,20,3,600.6
2020,10,20,4,625.1
2020,10,20,5,706.3
2020,10,20,6,730.8
2020,10,20,7,742.7
2020,10,20,8,772.8
2020,10,20,9,807.1
2020,10,20,10,828.1
2020,10,20,11,842.8
2020,10,20,12,861.7
2020,10,20,13,862.4
2020,10,20,14,858.2
2020,10,20,15,854
2020,10,20,16,834.4
2020,10,20,17,834.4
2020,10,20,18,907.9
2020,10,20,19,881.3
2020,10,20,20,809.2
2020,10,20,21,726.6
2020,10,20,22,676.2
2020,10,20,23,632.1
2020,10,20,24,613.2
2020,10,21,1,591.5
2020,10,21,2,589.4
2020,10,21,3,602
2020,10,21,4,629.3
2020,10,21,5,706.3
2020,10,21,6,735.7
2020,10,21,7,764.4
2020,10,21,8,793.1
2020,10,21,9,839.3
2020,10,21,10,842.8
2020,10,21,11,855.4
2020,10,21,12,856.1
2020,10,21,13,864.5
2020,10,21,14,841.4
2020,10,21,15,819.7
2020,10,21,16,800.1
2020,10,21,17,835.1
2020,10,21,18,865.9
2020,10,21,19,839.3
2020,10,21,20,788.2
2020,10,21,21,711.2
2020,10,21,22,654.5
2020,10,21,23,623
2020,10,21,24,603.4
2020,10,22,1,593.6
2020,10,22,2,583.1
2020,10,22,3,590.1
2020,10,22,4,618.8
2020,10,22,5,690.9
2020,10,22,6,718.9
2020,10,22,7,732.9
2020,10,22,8,752.5
2020,10,22,9,770
2020,10,22,10,777
2020,10,22,11,774.9
2020,10,22,12,768.6
2020,10,22,13,791
2020,10,22,14,781.2
2020,10,22,15,767.2
2020,10,22,16,746.9
2020,10,22,17,774.9
2020,10,22,18,838.6
2020,10,22,19,816.2
2020,10,22,20,779.8
2020,10,22,21,707.7
2020,10,22,22,642.6
2020,10,22,23,611.1
2020,10,22,24,590.1
2020,10,23,1,586.6
2020,10,23,2,589.4
2020,10,23,3,595.7
2020,10,23,4,623
2020,10,23,5,705.6
2020,10,23,6,734.3
2020,10,23,7,758.8
2020,10,23,8,763
2020,10,23,9,783.3
2020,10,23,10,795.2
2020,10,23,11,803.6
2020,10,23,12,800.8
2020,10,23,13,807.8
2020,10,23,14,795.9
2020,10,23,15,788.9
2020,10,23,16,764.4
2020,10,23,17,782.6
2020,10,23,18,819.7
2020,10,23,19,800.8
2020,10,23,20,765.8
2020,10,23,21,711.2
2020,10,23,22,658.7
2020,10,23,23,625.8
2020,10,23,24,610.4
2020,10,24,1,590.8
2020,10,24,2,588
2020,10,24,3,585.2
2020,10,24,4,597.1
2020,10,24,5,619.5
2020,10,24,6,629.3
2020,10,24,7,655.2
2020,10,24,8,683.2
2020,10,24,9,709.8
2020,10,24,10,725.2
2020,10,24,11,729.4
2020,10,24,12,735.7
2020,10,24,13,729.4
2020,10,24,14,742.7
2020,10,24,15,736.4
2020,10,24,16,737.1
2020,10,24,17,760.2
2020,10,24,18,790.3
2020,10,24,19,772.8
2020,10,24,20,738.5
2020,10,24,21,695.8
2020,10,24,22,651.7
2020,10,24,23,616.7
2020,10,24,24,597.1
2020,10,25,1,588.7
2020,10,25,2,581
2020,10,25,3,576.8
2020,10,25,4,584.5
2020,10,25,5,590.1
2020,10,25,6,592.2
2020,10,25,7,610.4
2020,10,25,8,633.5
2020,10,25,9,656.6
2020,10,25,10,666.4
2020,10,25,11,679
2020,10,25,12,679
2020,10,25,13,685.3
2020,10,25,14,683.2
2020,10,25,15,688.8
2020,10,25,16,690.2
2020,10,25,17,732.2
2020,10,25,18,784.7
2020,10,25,19,777.7
2020,10,25,20,745.5
2020,10,25,21,687.4
2020,10,25,22,628.6
2020,10,25,23,601.3
2020,10,25,24,583.1
2020,10,26,1,577.5
2020,10,26,2,578.9
2020,10,26,3,587.3
2020,10,26,4,618.1
2020,10,26,5,692.3
2020,10,26,6,737.1
2020,10,26,7,742
